role,group,campaign_id,seed,artifact,artifact_bytes,sha256,outcome,capture_classification,final_classification,classification_source,max_act
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431383,run_STS431383_a20_ironclad.jsonl,4955605,f7d55e9e8151eeca1a9e2037ebe5f5a9ffc3172475fd69c24ebe1aa9f9ba25f0,death,state_divergence,clean,retest sweep,2
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431391,run_STS431391_a20_ironclad.jsonl,2060607,cd679a7e7202f98e0cac1d862a3a7a9ce6acc3f493f95eba5eb2f6d91173fcaf,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431399,run_STS431399_a20_ironclad.jsonl,1438597,f6091bcc3c2f6489ad537be2317b177949055b51ff1912fadc3b3176b4e77848,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431407,run_STS431407_a20_ironclad.jsonl,1284913,93c4839e5c5b3fd05ae826fdbc52f917d665647f6c118b78f64b7febffbd588c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431415,run_STS431415_a20_ironclad.jsonl,1594060,3a7523de5b05dda634c159cbf721bb1fbe5f3bb4a873206920020f296a1fb0e3,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431423,run_STS431423_a20_ironclad.jsonl,1437770,787752cf4dbdeb36e47900ab913acd5bad69b5de6a6ea75c3d6612ced08d9fa0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431431,run_STS431431_a20_ironclad.jsonl,1790421,7bda20fc9be135ad9ee8d43c7752e926aa71a254e209bf86e30a500d80b138ac,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431439,run_STS431439_a20_ironclad.jsonl,3636698,1d5b6affa88f1ff5625ef20dcc059bc5baa255b7a65967c939497d4f2dd1f26e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431447,run_STS431447_a20_ironclad.jsonl,1578920,314b984114cef3a38fad18e08946476d88a605a1841e0e32938db56e06200374,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431455,run_STS431455_a20_ironclad.jsonl,3485230,51bf914361864dd348934b074bd2d1faffbd439b78904e445934e0a38e3b39b0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431463,run_STS431463_a20_ironclad.jsonl,2660603,58f422b65d57c3a8531f9f2b97d1b8b8d310ca547ddc6116a1250e8cb0303316,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431471,run_STS431471_a20_ironclad.jsonl,3112865,f8a7963f4ea0b847dbc33477811edc204b120f69b6c5291543af80911909b52b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431479,run_STS431479_a20_ironclad.jsonl,1874160,ba73d46f07675a951754b5e0cd06db071c0f44f3b0ede222408babd9e3626a19,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431487,run_STS431487_a20_ironclad.jsonl,1435817,2a3839f7915e5c9cb37f99a234e54ce40b7105f0337237458ffef2efb1c73f03,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431495,run_STS431495_a20_ironclad.jsonl,2658259,78a1ee9d60dde8aaae36c23b7b78f35d3068c16d90bfb97f05f2578924da75da,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431503,run_STS431503_a20_ironclad.jsonl,2739574,aa0e90e8d07c6ed38ac65eda3005343a2593a37f8eca49a70a37d629d9d51ea5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431511,run_STS431511_a20_ironclad.jsonl,3037457,ff4418ed4f9033ecbac48d9baae5d73f421a26d4cffb5683f488256665e67639,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431519,run_STS431519_a20_ironclad.jsonl,1519145,34472fd1925f685b8552216b74c36ed562dec3370b1d8a69b203fe9f1711cf47,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431527,run_STS431527_a20_ironclad.jsonl,1290442,dd8517f8804e11ed11032aeee193200d9869db7303d36b61c25eab9d838557a0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431535,run_STS431535_a20_ironclad.jsonl,2431196,aeab0cac3a16a66b681ab620bd33400b8b94b13cfed3caa718ff726ee37cbdf5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431543,run_STS431543_a20_ironclad.jsonl,2851363,b264b7e6460f5cd68cec629b0533c329b6cce398ad51d513c8e48c4381cac935,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431551,run_STS431551_a20_ironclad.jsonl,4422718,fae2553785bf6cfd9364933cc5159b4627ac3c17b1c406bf223960eb2723f70a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431559,run_STS431559_a20_ironclad.jsonl,2253279,bf76609ba3e3e1daad9f92699768fb61ce111b79345ae98d73c87e36b9ff10e6,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431567,run_STS431567_a20_ironclad.jsonl,2301671,3ebf910384e7926fcf9fa519accb97e331dec336118ae5f47f173582561376c4,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431575,run_STS431575_a20_ironclad.jsonl,882327,711f4b69ff44c46a62087a6c5c6706afbd3e55153c12211e71d8b87e435c37c1,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431583,run_STS431583_a20_ironclad.jsonl,1336840,6cab892e12f5e87270dcb5a7b2192a70577eab3dd2e1a771035a80fd356f682c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431591,run_STS431591_a20_ironclad.jsonl,3931090,2f3c29041b2478ef94654d407d931e6b3f4f4382a564ac53cbd4f2da4f41a61a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431599,run_STS431599_a20_ironclad.jsonl,1871982,f870dcd59c6d4a3fe2e72a5aac9d6b6b7f54583c3e224b1dd7b829c8ed4df191,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431607,run_STS431607_a20_ironclad.jsonl,3681842,f50aa2685ed5b768a6dd23261547c56a87ebe3426f03a8179153a65b476edb67,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431615,run_STS431615_a20_ironclad.jsonl,1667906,f1691f8bcd0414d72f552df0b4a7dde652554a6d84cb26aa5fd0bc216bbb22e2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431623,run_STS431623_a20_ironclad.jsonl,1432231,848b23b899ce8d81ce6c423ec86ee270ecb7a461e9cc148b58a6e7782ae7413e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431631,run_STS431631_a20_ironclad.jsonl,2685340,cc92c46e2d0f2892c24e4e1a43a12bc9716482e05b7282480d89dd20229a499f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431639,run_STS431639_a20_ironclad.jsonl,3234861,91e720b707453015928fe6bdf9cbd213db216ac7e5288eaf931d0fed2a2303fd,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431647,run_STS431647_a20_ironclad.jsonl,2136023,bd658519b4595f880ded8e1d12d3630dfdf6d1d2da1879946f42d347d95cba73,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431655,run_STS431655_a20_ironclad.jsonl,2723037,fbee6488720991986f96df7fc33916bda15540365c9e66d65462a3fc1326983f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431663,run_STS431663_a20_ironclad.jsonl,3777217,1fa8dacb68cfed89af9adb618baaa2da3e2b11e266184400eb3f2167ef051cf9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431671,run_STS431671_a20_ironclad.jsonl,2477380,547e4f0833c0e052b75b7767f4e4aea3ba2994453af1bf5c6a981aa3ed04cfc0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431679,run_STS431679_a20_ironclad.jsonl,2640757,3690e05d6b3fc526b6655a338d3c53d71c23069ed60afe59a4df8458241a3fa5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431687,run_STS431687_a20_ironclad.jsonl,1563283,727ced2e1ebd7035c558914b603cbdcfb0317348c9e093a8445252a91e2152ef,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431695,run_STS431695_a20_ironclad.jsonl,4764618,00afba27b14cf8fd693d64a5ececcb2a0179b7813f515805e9f1303410764d37,death,state_divergence,clean,retest sweep,2
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431703,run_STS431703_a20_ironclad.jsonl,2128234,513535982711f52db6d6f3c99bfa5d98c8e8884eec4044aefb7f894fa6136eb6,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431711,run_STS431711_a20_ironclad.jsonl,550542,33841e54f6fccf60986ff29ba80abc0f13bff4baae7e696b18f70f3ea46483f1,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431719,run_STS431719_a20_ironclad.jsonl,1483397,39f4f98dd60fcaa7d2387f3dbc107b992a010dd82733fa0d93936559a43760fd,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431727,run_STS431727_a20_ironclad.jsonl,1125886,4782b125a4c35eadb0d4ea16f09290aeea87ae1bef338fd2cedc09999b7a5c60,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431735,run_STS431735_a20_ironclad.jsonl,2100883,0df7de236bdf250a8294c7ae099e0cbde095dde6181d1b86f93d98c0df702304,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-008-of-008,STS431743,run_STS431743_a20_ironclad.jsonl,1212152,fc31b631241b7dfb7eb5d4784906a79b12d99040bdba7a190ee8cbceb5c1de02,death,clean,clean,capture postprocess,1
recapture,s243_recap2_skip,s243_recap2_skip.worker-001-of-002,STS432530,run_STS432530_a20_ironclad.jsonl,2560266,f5438bc8ff06bc4bfa51f80503a4ba140a57a0ad282460ca52d9e43c6efcb29b,death,clean,clean,capture postprocess,1
recapture,s243_recap2_skip,s243_recap2_skip.worker-002-of-002,STS432616,run_STS432616_a20_ironclad.jsonl,1716690,26ad51eeccca7ad29bcffd7f28144f65a38ccea981ec92e7a06580f6c2182c57,death,clean,clean,capture postprocess,1
recapture,s243_recap2_take,s243_recap2_take.worker-001-of-003,STS431170,run_STS431170_a20_ironclad.jsonl,1995111,a4a44e4b4f25df005a4bd29a425a6e35be90331f195d560b5dc746371ed3371d,death,clean,clean,capture postprocess,1
